## Site Characteristics
Country     = 'Netherlands'
Station     = 'Wageningen, Haarweg'
Description = 'Observed data from Station Haarweg in Wageningen'
Source      = 'Meteorology and Air Quality Group, Wageningen University'
Contact     = 'Peter Uithol'
Longitude = 5.67; Latitude = 51.97; Elevation = 7; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20040101,11782.521996733549,10.821638343651845,1.9694013781513826,2.04753574548971,1.9258044366255211,1.8378048602625494,NaN
20040102,14870.00856948323,4.404572471605759,-3.145243669682272,1.1708370266145662,3.1360850005448286,1.0278280903715902,NaN
20040103,5339.068652338419,-3.23168404624635,2.694654285138273,0.9129833898720469,2.252442849236134,0.7852691196833481,NaN
20040104,2407.024288559237,2.488509897745855,4.333038708695837,1.38220040354658,1.821305545648419,0.5791165291929271,NaN
20040105,5629.7695667227,-2.4222343607395915,-2.5673779875510263,1.1166706256673573,0.2519126377448222,0.142938899385739,NaN
20040106,9265.966603544137,11.052078668285898,5.433608306215893,1.6357339060798188,1.8670209033897918,2.02163411416653,NaN
20040107,2666.117614975351,4.1165963631905225,19.096859218726436,1.689959197680045,3.4686717088895582,0.9140926973515534,NaN
20040108,2895.029739110256,3.091681831036225,8.33405816760193,1.376413074221593,3.055934070652403,1.7994076912327415,NaN
20040109,5221.066221285283,-1.0117156184260887,25.229914519332368,1.1235005051829914,0.11684131161686251,2.2133259370725735,NaN
20040110,11464.32055975733,1.768925662902634,6.792186351541609,1.3430032386124557,2.192340834226814,1.5197480061834212,NaN
20040111,7811.543173794256,4.1136892433442895,18.41103034014601,1.7739958394309998,5.201815881832442,2.8311676313223475,NaN
20040112,1508.8893426626023,-6.61420376946881,9.313516461160479,1.2643664988368188,5.148071537730282,0.4524013619242132,NaN
20040113,9844.441695461739,3.4008518698235326,17.11771200396045,1.2510340033084966,4.323450111594091,2.9198605589533106,NaN
20040114,7112.239631743869,6.267769421526745,20.466259492056018,1.273157386579414,3.927323972762507,2.2518374846047857,NaN
20040115,3071.3379252538402,6.567247947933817,12.834996804558026,0.8633219049468364,3.465592614993405,0.741751735288092,NaN
20040116,1295.130757958009,7.985463981538395,3.9350571406698815,1.6132101449476024,6.01091375172726,1.863848685653944,NaN
20040117,284.33568982585257,0.9510184059654367,24.12471701676931,0.8150569713247164,4.783067702781473,2.958271367501907,NaN
20040118,457.54294200478034,5.795373051863288,-2.771746087705745,1.5486256299887797,1.5561594282399507,0.8710339946125996,NaN
20040119,542.6979724554562,6.304640447516789,11.212161209670784,0.8654532511871715,5.738399183948598,3.9643586498855723,NaN
20040120,8981.737876627581,0.11437096743272268,15.420460307545087,1.4861392443795092,0.4049448851564774,0.24689287711665808,NaN
20040121,13038.155780841058,11.23479898707479,14.752068476963323,0.7864197237613515,2.373028306572003,0.044235510276510626,NaN
20040122,7483.411462200942,3.351536066567739,3.319948969024482,1.1075548497527425,1.64327349136998,1.6418449453004431,NaN
20040123,2167.0587089690653,7.7933913419395076,9.465143216335054,1.1611061878746123,3.38353216095381,0.22762701637699212,NaN
20040124,8144.921088020335,1.3739006124548345,12.862555999109391,1.0437492709696825,2.1335691024352275,1.4492854100898636,NaN
20040125,7967.701305682602,1.3370048007406532,12.199168663571257,1.6375990119278563,0.19718136053711732,1.3905911154733492,NaN
20040126,13471.581075010185,0.7716770712709351,7.699687014248187,1.4479639533699167,0.3403472267722283,0.9910381656613089,NaN
20040127,9315.796014973233,-3.382359453142675,12.933640394269526,0.562245149151209,1.7540458505867274,0.8045792661452255,NaN
