## Site Characteristics
Country     = 'Netherlands'
Station     = 'Wageningen, Haarweg'
Description = 'Observed data from Station Haarweg in Wageningen'
Source      = 'Meteorology and Air Quality Group, Wageningen University'
Contact     = 'Peter Uithol'
Longitude = 5.67; Latitude = 51.97; Elevation = 7; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20040101,14456.925296964782,-8.291608289891709,6.636018296238346,1.38513087819013,4.198633684245982,0.6908948945596514,NaN
20040102,4911.065319111758,-7.877796097789998,11.122990907823679,0.6010698590991392,2.9272460046320328,0.4124159189297651,NaN
20040103,877.4432801763605,-8.997236472999871,13.84616173947967,1.155411490352162,1.2822356346711603,0.09848016320601516,NaN
20040104,7556.644784097769,-6.079232991436152,14.812620745403176,1.0504741291425232,4.73239321428739,1.3440549770466421,NaN
20040105,18332.247694598183,2.9999286094564463,5.73297705531843,1.7878633916374076,3.257375640419513,1.4407506583970426,NaN
20040106,14516.398589617911,4.041855943762575,15.580253373476676,2.2897860781584516,5.625411724996246,0.11838772469655146,NaN
20040107,17603.39111855745,-2.0874173634756925,12.692845601830292,2.024435707962651,0.6925659068919012,0.4371200175330251,NaN
20040108,4913.728601727185,0.9106916172194075,7.506858994264224,1.645965868720422,8.372049869823508,1.1233614202947724,NaN
20040109,10959.18112114256,4.471934222550505,16.82493697421157,1.9172710999481641,5.832927803927873,1.258280249130796,NaN
20040110,20460.458701046533,5.095995336165631,17.179942198929574,1.07497672980054,1.8857893875798133,0.9785838843763811,NaN
20040111,15053.16372071001,3.794173961127525,22.83876341244975,2.4750549326475966,6.971583007216045,1.7968032326015635,NaN
20040112,9371.903066418137,0.4891847310079638,3.4763425325616337,1.7933753658551266,3.438906084622405,2.625387974734463,NaN
20040113,2818.6098010165497,1.3264143166427127,16.08759065185333,0.6060982591170949,8.701388160374787,3.5084313415041666,NaN
20040114,10634.610935111245,-0.8066836825429287,1.7126329703586691,2.312799268020543,6.657944829117399,3.3036085053736213,NaN
20040115,4844.111160857648,0.5395104384064495,10.167409266047558,1.7498281372184783,2.781276154656868,0.4753670814287976,NaN
20040116,20174.55320267593,7.92880735865155,10.938824614220003,1.9194639816219137,10.822742701960223,3.895542022388221,NaN
20040117,47.87679252052385,1.8174442441801038,9.175060623038329,1.3233212559549676,5.320811513395916,0.7096864337391104,NaN
20040118,8656.335585896406,8.294512541580088,1.1125978296589079,1.606650699999598,2.377944424764547,0.5843258901075805,NaN
20040119,5405.454316422859,-5.918865255536734,8.79297773329682,1.9701535720283465,6.202949434970983,4.529801877332251,NaN
20040120,7995.779904165859,-4.306072022956451,28.589561765289787,1.3961296202046056,0.8006689018719904,0.32372047290794564,NaN
20040121,6336.4622893821415,-4.059229111906915,3.4453786826816444,1.532133951571342,3.1595490407450324,0.8246556509767784,NaN
20040122,14229.956409739221,1.2043336485453018,15.762310475142002,1.2407156079709922,3.370861805153145,0.2087113729289378,NaN
20040123,5106.4007155357285,1.1186235879484063,16.821626623592483,1.3237659432358733,2.0588653319876333,3.083953555025826,NaN
20040124,5737.778965301491,6.473136180166714,10.605121023968453,2.2812661306186968,1.6733382320146144,1.2388597012780043,NaN
20040125,16543.877867392705,-10.23238892143677,20.64482404981605,1.819230736429494,2.9140931488493944,0.44427835362838136,NaN
20040126,17612.1461482494,5.359503405876259,8.275779828679998,1.0819373038529168,6.067711091242161,0.9273311676007553,NaN
20040127,9741.560302292502,3.4095197404207265,-1.159929377776221,1.1272499274505654,2.482405614745588,0.9630600226366992,NaN
20040128,24240.75635231671,5.696696249253909,2.740607017119838,1.7865349460355384,7.319031608986765,0.7287637925149355,NaN
20040129,2523.4556074120596,6.981741404330645,2.8851687563148793,1.4122242487208074,5.017619342012984,1.5739641229883574,NaN
20040130,2144.1957296036962,-3.21696213932102,10.917994370594737,1.0661133321362646,5.003754145508184,0.7933850144547852,NaN
20040131,3276.7604745877734,0.986606471442592,6.627692432898408,1.5443744901316727,8.173622135976684,1.8386390033219335,NaN
20040201,3663.862565581757,7.990427721130619,5.194726365628236,1.6972954801083242,10.075218562476834,2.0927220492593186,NaN
20040202,689.3039981263591,9.282097633153056,17.935597835961442,2.4479911202249443,8.106132170121137,2.9441910333232753,NaN
20040203,4131.597895022003,4.727361784176796,25.166047837580628,2.0989201159275366,4.3052717566613,0.16711657226375454,NaN
20040204,5954.508162646341,20.971114751596787,8.601011989048475,2.0296329812847578,3.740225187774126,0.749945748159828,NaN
20040205,5187.530317201341,9.972625712295539,19.073219762344866,1.9348312443877016,4.887426110240607,2.128621471236295,NaN
20040206,13986.156880614595,3.1443141272125468,18.785210692428585,2.5557389808655175,5.446564793018334,1.7642897357354437,NaN
