## Site Characteristics
Country     = 'Netherlands'
Station     = 'Wageningen, Haarweg'
Description = 'Observed data from Station Haarweg in Wageningen'
Source      = 'Meteorology and Air Quality Group, Wageningen University'
Contact     = 'Peter Uithol'
Longitude = 5.67; Latitude = 51.97; Elevation = 7; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20040101,3943.01071082907,-7.408999125948448,-0.8958873396478388,0.5519849503736427,4.167339605477262,0.6980052419238342,NaN
20040102,6521.356892456668,-1.0442706064383822,-15.196575958820938,0.11064120411026945,2.770497483235533,0.2824793219411856,NaN
20040103,12871.146388194073,-14.006575365800114,-20.925525749810376,0.7410731115210892,4.347822848874374,0.4923345322527438,NaN
20040104,10682.38500805141,-12.672902464361638,1.9376839212937957,0.6199785423739202,5.258760780560884,0.22657148206261357,NaN
20040105,6625.517816321828,1.5708706331376283,0.25973194760058776,1.5946240774453218,5.472180610706737,0.7014066709803018,NaN
20040106,24182.372320180762,5.993575972420447,7.586937569670277,0.6202054096563908,4.743104455497666,1.6431747408103443,NaN
20040107,10380.83292893727,0.5520766443920095,3.6536455758796325,1.427601103600319,7.327379261939532,0.7198834210482316,NaN
20040108,1030.5757263473274,4.711793015086587,6.568089768330385,1.4479927329677922,5.537948284052631,0.4283252105857118,NaN
20040109,6994.640243807686,7.434249590629827,5.168821475493415,1.0749117125957637,5.086836692272107,0.8063210166761353,NaN
20040110,5792.982733084352,2.790459198914479,-8.083350475469823,0.7553858812337902,2.1129778529156242,1.104836844173994,NaN
20040111,656.2405674843385,3.333877317148537,-2.751978867687219,1.3502716027753907,6.308877410450479,1.7346916786479825,NaN
20040112,12611.487818330168,10.573542491563156,11.641336395982654,1.3500651003251016,6.226652669759863,0.4021482993119285,NaN
20040113,5452.383978034199,6.913288592069935,-10.670379519163957,0.7703326130517525,8.627967523217485,2.3054738110156796,NaN
20040114,4835.142516401025,-1.709164483883228,1.8820996935645433,0.89728957761128,7.549374282874242,1.1876591445474993,NaN
20040115,6895.288622482083,11.128688565227105,3.760426325216467,0.4867381555673426,5.392875443865885,0.015744372389613903,NaN
20040116,7321.486849235933,0.3860859292890213,11.61966646095825,0.4955365931280321,6.442053373957638,4.117062681721126,NaN
20040117,2577.5161202710433,1.506498757765311,2.7562646421278907,0.9469346570650704,6.852819310880296,1.6026668724648445,NaN
20040118,2205.8988552470933,11.587944393641855,16.61236983375678,0.25343354712292954,2.168605375005587,1.5414183448891374,NaN
20040119,7086.843449619564,2.27608997071268,1.3518238436705237,0.6419315897263907,5.951283977252555,4.259419579865609,NaN
20040120,4630.233200608041,0.7505843108270741,8.447522519235978,0.6076372672620872,1.9483933396023352,0.9473854279853245,NaN
20040121,8906.429600485753,5.465573070407293,3.7092421152243245,0.6664726572655466,1.3557854537207181,0.8862163115123757,NaN
20040122,2586.5494045806354,-5.9953302998568265,0.5207140606745049,0.9118574625829452,5.83183599420998,0.13592950841194046,NaN
20040123,12557.441119369181,5.6767024487547,8.375318123832882,0.9698754118168291,4.632009040388035,0.46432119480309,NaN
20040124,9869.803357341461,8.646735078046198,7.771418170404684,0.511297079212836,0.09750343129294148,0.9288633396468315,NaN
20040125,3951.75115042747,7.168290805700821,-2.9908117535141994,1.3795887358822054,1.4401238184309808,1.3674368132820753,NaN
20040126,15508.438323953134,-3.6436428460933588,-12.426810833037258,0.7288768455152161,1.713280142590069,1.052041122983572,NaN
20040127,190.5973440924672,3.283853789403084,-14.233850001475325,0.5832685747869452,1.844107395304381,1.087270099616555,NaN
20040128,1153.43818116059,-0.5784865906520614,-0.8461583727086199,0.5468343701994679,3.0779104868106337,1.0696295747562152,NaN
20040129,11784.816165914237,-1.309329135092759,1.4769786329714902,0.9540778107548726,6.401351305074343,1.2704222937623375,NaN
20040130,8697.675515570636,-1.2329631212457723,-17.801544382082774,0.6850790122524826,6.761080814295186,0.8416285017083079,NaN
20040131,332.183083263325,6.574315464849535,-3.0619582537929997,1.8077781996955717,12.476807011744622,1.937374735615934,NaN
20040201,7084.136023996649,3.36072619772672,0.659349941336532,1.5609778910668224,9.751219825896335,1.5644310570407054,NaN
20040202,2523.122449400371,10.937058633219666,7.140355538357754,1.2964671482397507,6.851131799763204,2.0970838162005228,NaN
20040203,4684.389650283176,19.40928034663565,6.797172660045549,1.2248645539604062,7.34561531187908,0.2963612935006913,NaN
20040204,5921.256484654737,15.839276209530324,13.525204662778044,1.6685083097492015,6.318435880187286,0.2622601155055544,NaN
20040205,3123.296330036149,8.194420898658091,5.962604363196501,0.866044353560263,5.797860763449419,1.0293891855339523,NaN
20040206,10031.924437505579,2.157055387391516,12.504713770463775,1.4132250126605646,5.781828764799988,1.48263533356146,NaN
20040207,2187.7619881565884,0.9865070628040709,9.078847099656826,1.3658652221685081,8.990518879577516,1.3715012290055852,NaN
20040208,1223.1674500646038,-11.265022872278795,0.5799647881308573,0.9537248031436849,6.248890532531285,1.511321629962053,NaN
20040209,3712.7863699252034,3.2747207388952777,8.519604730617523,0.9919471497563049,4.705761474968538,0.7557176308743458,NaN
20040210,8083.406093113284,-1.0526937422203897,7.223796158430184,1.1493339888801084,5.598208785253409,0.5276158661920229,NaN
20040211,16384.615172916972,10.648945244821,0.03245873317143877,1.082171187431051,4.104575723475401,0.7089686422266085,NaN
20040212,962.5294352939873,-3.2124732227242037,1.3675302439779036,0.5899731056091625,5.160933665337545,0.27318706174734797,NaN
20040213,5698.582728876914,11.583766736512796,22.1158017963054,1.2118261539185295,1.6870985948268493,0.9652963238893169,NaN
20040214,2124.0944032475045,6.211423046986413,7.161297018912496,0.7708733200679929,4.924746408649636,0.4840857319705082,NaN
20040215,9057.264130575659,6.4503946576981965,-1.4528773739132115,0.8239628005011306,2.149879628449655,0.47160327679352576,NaN
20040216,2079.2036949737103,16.125701623402243,6.692203893307573,0.7477514262810271,2.961849376076067,1.4182863227312954,NaN
20040217,9828.95251390446,-3.2290458111317726,15.976409884784237,1.1177180303519227,1.198152924718834,1.482063333003705,NaN
20040218,8403.643214572605,6.364335191718144,7.6417884200068205,2.023823540541321,3.98944192248686,0.5244039689672847,NaN
20040219,350.4472376040088,-1.6643448639306966,-8.521963371257801,0.3915454774787613,3.7129133700264445,0.1207725156195496,NaN
20040220,2732.9816806325402,-6.160303407627312,5.3180706034820275,0.29444689901941734,8.76012406714079,0.7586901046994303,NaN
20040221,7918.049333132998,-1.8302359168376503,9.01396113176968,0.06,5.174569176376952,1.1879730976242924,NaN
20040222,9433.826953992286,-6.35936165064854,-3.035895826191962,0.3841587012475251,4.757357762734342,0.5495361923850908,NaN
20040223,1309.6531767242284,4.091072627941939,0.12296810284777782,0.8129934900145245,5.761508244447189,0.08167750847157107,NaN
20040224,849.2610832914827,-8.261099410842561,-0.7863071146387508,0.15860856208622864,5.850719064544302,2.1181526634211076,NaN
20040225,5941.161476466951,-2.126615847344369,-0.3860946501018552,1.2160586190236669,3.903011512828923,1.1379852615029191,NaN
20040226,1441.9292808541195,-1.3027289129074087,-0.42587384080640356,0.7337420375140278,8.522032552377368,0.36905448538876173,NaN
20040227,4948.0818410604825,3.631202174026817,-6.223053310849312,1.0926622020291474,1.3958902138267053,0.6154658663212575,NaN
20040228,9205.104317376909,1.9612537724884485,-0.6946193380170812,0.4844450148770456,2.8500816975851553,1.1419986250430068,NaN
20040229,790.3383965658031,-7.591855712850405,7.488973559318168,0.18358598544880467,3.895007578745775,0.14574495816932914,NaN
20040301,2120.8526937473052,-7.09735436059448,-12.659921813672097,0.2178119907846222,3.95651085297543,1.2880535476551325,NaN
20040302,701.165486764337,10.29061124621005,6.293675276664047,1.1200006274649146,2.6457484014161343,0.5858337577465638,NaN
20040303,463.34946770018644,4.627412149615067,-0.5608506920668663,1.18494262193228,3.0021322761677087,2.176351505355646,NaN
20040304,159.1415699303252,3.747480048018602,3.9796663917302117,1.0059535056542133,6.865517421205202,0.5906069959790896,NaN
20040305,14329.999090752015,-2.5556510858382095,-0.04463967457821516,1.0230172117513465,4.120484622526561,2.5473253526975843,NaN
20040306,625.3138736413889,11.166059311135914,3.184625181067978,0.3674182114742882,4.044263736875725,0.3857304951522713,NaN
20040307,7377.183801293319,6.446498505516963,1.6180453706372817,0.9088585555116052,0.5972898918066742,0.8830670136303578,NaN
20040308,11844.216599028117,2.7242847931595593,-0.10816517802082481,1.4318240528575648,3.0826889664570305,0.18963909957463926,NaN
20040309,3182.3604734490737,-6.4336790386025955,5.373152234446745,0.699290226354936,3.0765641237235863,1.6805201373883123,NaN
20040310,1511.7481042893523,-0.8638150314444555,1.9336912896162324,1.0253112467222345,2.254284819258251,0.4615137775893889,NaN
20040311,119.74524066702861,15.161048166119238,-3.4821927978447915,0.22508423668710803,2.29848985162338,0.16605099524054318,NaN
20040312,3292.2138516590694,4.566763940388067,-8.03608370893291,1.520400535854202,6.632727323610479,0.11434284761947949,NaN
20040313,1192.339335325475,4.998448240040719,4.578128989930391,1.467366895882818,5.707017401615696,1.0535663189978028,NaN
20040314,13023.01898693076,5.312146714984253,-2.4299434383546146,0.9878084012618213,4.404720892800715,0.8347433405841228,NaN
20040315,5289.073613751401,16.556221237209908,3.6170507751641825,1.468564315590283,4.490867499943259,1.3707345331827274,NaN
20040316,1518.266287185786,6.209977997315548,3.7740990193940247,0.9609567980859358,2.8539958137002,0.7945753208795803,NaN
